,image_path,class_id
2845,.\train\00039\01910_00001.png,39
2846,.\train\00039\01910_00002.png,39
2847,.\train\00039\01911_00000.png,39
2848,.\train\00039\01911_00001.png,39
2849,.\train\00039\01911_00002.png,39
2850,.\train\00039\01917_00000.png,39
2851,.\train\00039\01917_00001.png,39
2852,.\train\00039\01917_00002.png,39
2853,.\train\00039\01924_00000.png,39
2854,.\train\00039\01924_00001.png,39
2855,.\train\00039\01924_00002.png,39
2856,.\train\00039\01929_00000.png,39
2857,.\train\00039\01929_00001.png,39
2858,.\train\00039\01929_00002.png,39
2859,.\train\00039\01935_00000.png,39
2860,.\train\00039\01935_00001.png,39
2861,.\train\00039\01935_00002.png,39
2862,.\train\00040\00022_00000.png,40
2863,.\train\00040\00022_00001.png,40
2864,.\train\00040\00022_00002.png,40
2865,.\train\00040\00030_00000.png,40
2866,.\train\00040\00030_00001.png,40
2867,.\train\00040\00448_00000.png,40
2868,.\train\00040\00448_00001.png,40
2869,.\train\00040\00448_00002.png,40
2870,.\train\00040\00452_00000.png,40
2871,.\train\00040\00452_00001.png,40
2872,.\train\00040\00452_00002.png,40
2873,.\train\00040\00460_00000.png,40
2874,.\train\00040\00460_00001.png,40
2875,.\train\00040\00460_00002.png,40
2876,.\train\00040\00464_00000.png,40
2877,.\train\00040\00464_00001.png,40
2878,.\train\00040\00464_00002.png,40
2879,.\train\00040\00479_00000.png,40
2880,.\train\00040\00479_00001.png,40
2881,.\train\00040\00479_00002.png,40
2882,.\train\00040\00525_00000.png,40
2883,.\train\00040\00525_00001.png,40
2884,.\train\00040\00525_00002.png,40
2885,.\train\00040\00530_00000.png,40
2886,.\train\00040\00530_00001.png,40
2887,.\train\00040\00530_00002.png,40
2888,.\train\00040\00543_00000.png,40
2889,.\train\00040\00543_00001.png,40
2890,.\train\00040\00543_00002.png,40
2891,.\train\00040\00706_00000.png,40
2892,.\train\00040\00706_00001.png,40
2893,.\train\00040\00706_00002.png,40
2894,.\train\00040\00708_00000.png,40
2895,.\train\00040\00708_00001.png,40
2896,.\train\00040\00708_00002.png,40
2897,.\train\00040\00711_00000.png,40
2898,.\train\00040\00711_00001.png,40
2899,.\train\00040\00711_00002.png,40
2900,.\train\00040\00730_00000.png,40
2901,.\train\00040\00730_00001.png,40
2902,.\train\00040\00730_00002.png,40
2903,.\train\00040\00730_00003.png,40
2904,.\train\00040\00731_00000.png,40
2905,.\train\00040\00731_00001.png,40
2906,.\train\00040\00731_00002.png,40
2907,.\train\00040\00744_00000.png,40
2908,.\train\00040\00744_00001.png,40
2909,.\train\00040\00744_00002.png,40
2910,.\train\00040\00765_00000.png,40
2911,.\train\00040\00765_00001.png,40
2912,.\train\00040\00765_00002.png,40
2913,.\train\00040\00767_00000.png,40
2914,.\train\00040\00767_00001.png,40
2915,.\train\00040\00767_00002.png,40
2916,.\train\00040\00787_00000.png,40
2917,.\train\00040\00787_00001.png,40
2918,.\train\00040\00787_00002.png,40
2919,.\train\00040\00797_00000.png,40
2920,.\train\00040\00797_00001.png,40
2921,.\train\00040\00797_00002.png,40
2922,.\train\00040\00798_00000.png,40
2923,.\train\00040\00798_00001.png,40
2924,.\train\00040\00798_00002.png,40
2925,.\train\00040\00799_00000.png,40
2926,.\train\00040\00799_00001.png,40
2927,.\train\00040\00799_00002.png,40
2928,.\train\00040\00817_00000.png,40
2929,.\train\00040\00817_00001.png,40
2930,.\train\00040\00817_00002.png,40
2931,.\train\00040\00819_00000.png,40
2932,.\train\00040\00819_00001.png,40
2933,.\train\00040\00819_00002.png,40
2934,.\train\00040\00826_00000.png,40
2935,.\train\00040\00826_00001.png,40
2936,.\train\00040\00826_00002.png,40
2937,.\train\00040\00829_00000.png,40
2938,.\train\00040\00829_00001.png,40
2939,.\train\00040\00829_00002.png,40
2940,.\train\00040\00853_00000.png,40
2941,.\train\00040\00853_00001.png,40
2942,.\train\00040\00853_00002.png,40
2943,.\train\00040\00862_00000.png,40
2944,.\train\00040\00862_00001.png,40
2945,.\train\00040\00862_00002.png,40
2946,.\train\00040\00863_00000.png,40
2947,.\train\00040\00863_00001.png,40
2948,.\train\00040\00863_00002.png,40
2949,.\train\00040\00868_00000.png,40
2950,.\train\00040\00868_00001.png,40
2951,.\train\00040\00868_00002.png,40
2952,.\train\00040\00870_00000.png,40
2953,.\train\00040\00870_00001.png,40
2954,.\train\00040\00870_00002.png,40
2955,.\train\00040\00872_00000.png,40
2956,.\train\00040\00872_00001.png,40
2957,.\train\00040\00872_00002.png,40
2958,.\train\00040\00894_00000.png,40
2959,.\train\00040\00894_00001.png,40
2960,.\train\00040\00913_00000.png,40
2961,.\train\00040\00913_00001.png,40
2962,.\train\00040\00913_00002.png,40
2963,.\train\00040\00990_00000.png,40
2964,.\train\00040\00990_00001.png,40
2965,.\train\00040\00990_00002.png,40
2966,.\train\00040\00993_00000.png,40
2967,.\train\00040\00993_00001.png,40
2968,.\train\00040\00993_00002.png,40
2969,.\train\00040\00997_00000.png,40
2970,.\train\00040\00997_00001.png,40
2971,.\train\00040\00997_00002.png,40
2972,.\train\00040\01025_00000.png,40
2973,.\train\00040\01025_00001.png,40
2974,.\train\00040\01025_00002.png,40
2975,.\train\00040\01027_00000.png,40
2976,.\train\00040\01027_00001.png,40
2977,.\train\00040\01027_00002.png,40
2978,.\train\00040\01177_00000.png,40
2979,.\train\00040\01177_00001.png,40
2980,.\train\00040\01177_00002.png,40
2981,.\train\00040\01178_00000.png,40
2982,.\train\00040\01178_00001.png,40
2983,.\train\00040\01178_00002.png,40
2984,.\train\00040\01179_00000.png,40
2985,.\train\00040\01179_00001.png,40
2986,.\train\00040\01185_00000.png,40
2987,.\train\00040\01185_00001.png,40
2988,.\train\00040\01185_00002.png,40
2989,.\train\00040\01202_00000.png,40
2990,.\train\00040\01202_00001.png,40
2991,.\train\00040\01202_00002.png,40
2992,.\train\00040\01297_00000.png,40
2993,.\train\00040\01297_00001.png,40
2994,.\train\00040\01297_00002.png,40
2995,.\train\00040\01333_00000.png,40
2996,.\train\00040\01333_00001.png,40
2997,.\train\00040\01333_00002.png,40
2998,.\train\00040\01343_00000.png,40
2999,.\train\00040\01343_00001.png,40
3000,.\train\00040\01343_00002.png,40
3001,.\train\00040\01361_00000.png,40
3002,.\train\00040\01361_00001.png,40
3003,.\train\00040\01361_00002.png,40
3004,.\train\00040\01384_00000.png,40
3005,.\train\00040\01384_00001.png,40
3006,.\train\00040\01384_00002.png,40
3007,.\train\00040\01387_00000.png,40
3008,.\train\00040\01387_00001.png,40
3009,.\train\00040\01387_00002.png,40
3010,.\train\00040\01411_00000.png,40
3011,.\train\00040\01411_00001.png,40
3012,.\train\00040\01411_00002.png,40
3013,.\train\00040\01412_00000.png,40
3014,.\train\00040\01412_00001.png,40
3015,.\train\00040\01412_00002.png,40
3016,.\train\00040\01435_00000.png,40
3017,.\train\00040\01435_00001.png,40
3018,.\train\00040\01443_00000.png,40
3019,.\train\00040\01443_00001.png,40
3020,.\train\00040\01443_00002.png,40
3021,.\train\00040\01445_00000.png,40
3022,.\train\00040\01445_00001.png,40
3023,.\train\00040\01445_00002.png,40
3024,.\train\00040\01451_00000.png,40
3025,.\train\00040\01451_00001.png,40
3026,.\train\00040\01451_00002.png,40
3027,.\train\00040\01468_00000.png,40
3028,.\train\00040\01468_00001.png,40
3029,.\train\00040\01468_00002.png,40
3030,.\train\00040\01469_00000.png,40
3031,.\train\00040\01469_00001.png,40
3032,.\train\00040\01469_00002.png,40
3033,.\train\00040\01483_00000.png,40
3034,.\train\00040\01483_00001.png,40
3035,.\train\00040\01483_00002.png,40
3036,.\train\00040\01548_00000.png,40
3037,.\train\00040\01548_00001.png,40
3038,.\train\00040\01548_00002.png,40
3039,.\train\00040\01566_00000.png,40
3040,.\train\00040\01566_00001.png,40
3041,.\train\00040\01566_00002.png,40
3042,.\train\00040\01567_00000.png,40
3043,.\train\00040\01567_00001.png,40
3044,.\train\00040\01567_00002.png,40
3045,.\train\00040\01591_00000.png,40
3046,.\train\00040\01591_00001.png,40
3047,.\train\00040\01593_00000.png,40
3048,.\train\00040\01593_00001.png,40
3049,.\train\00040\01593_00002.png,40
3050,.\train\00040\01608_00000.png,40
3051,.\train\00040\01608_00001.png,40
3052,.\train\00040\01608_00002.png,40
3053,.\train\00040\01650_00000.png,40
3054,.\train\00040\01650_00001.png,40
3055,.\train\00040\01650_00002.png,40
3056,.\train\00040\01659_00000.png,40
3057,.\train\00040\01659_00001.png,40
3058,.\train\00040\01659_00002.png,40
3059,.\train\00040\01697_00000.png,40
3060,.\train\00040\01697_00001.png,40
3061,.\train\00040\01697_00002.png,40
3062,.\train\00040\01698_00000.png,40
3063,.\train\00040\01698_00001.png,40
3064,.\train\00040\01698_00002.png,40
3065,.\train\00040\01700_00000.png,40
3066,.\train\00040\01700_00001.png,40
3067,.\train\00040\01700_00002.png,40
3068,.\train\00040\01729_00000.png,40
3069,.\train\00040\01729_00001.png,40
3070,.\train\00040\01729_00002.png,40
3071,.\train\00040\01737_00000.png,40
3072,.\train\00040\01737_00001.png,40
3073,.\train\00040\01737_00002.png,40
3074,.\train\00040\01741_00000.png,40
3075,.\train\00040\01741_00001.png,40
3076,.\train\00040\01741_00002.png,40
3077,.\train\00040\01791_00000.png,40
3078,.\train\00040\01791_00001.png,40
3079,.\train\00040\01791_00002.png,40
3080,.\train\00040\01792_00000.png,40
3081,.\train\00040\01792_00001.png,40
3082,.\train\00040\01792_00002.png,40
3083,.\train\00040\01795_00000.png,40
3084,.\train\00040\01795_00001.png,40
3085,.\train\00040\01795_00002.png,40
3086,.\train\00040\01819_00000.png,40
3087,.\train\00040\01819_00001.png,40
3088,.\train\00040\01819_00002.png,40
3089,.\train\00040\01821_00000.png,40
3090,.\train\00040\01821_00001.png,40
3091,.\train\00040\01821_00002.png,40
3092,.\train\00040\01822_00000.png,40
3093,.\train\00040\01822_00001.png,40
3094,.\train\00040\01822_00002.png,40
3095,.\train\00040\01825_00000.png,40
3096,.\train\00040\01825_00001.png,40
3097,.\train\00040\01825_00002.png,40
3098,.\train\00040\01826_00000.png,40
3099,.\train\00040\01826_00001.png,40
3100,.\train\00040\01826_00002.png,40
3101,.\train\00040\01827_00000.png,40
3102,.\train\00040\01827_00001.png,40
3103,.\train\00040\01827_00002.png,40
3104,.\train\00041\00084_00000.png,41
3105,.\train\00041\00084_00001.png,41
3106,.\train\00041\00084_00002.png,41
3107,.\train\00041\00085_00000.png,41
3108,.\train\00041\00085_00001.png,41
3109,.\train\00041\00085_00002.png,41
3110,.\train\00041\00087_00000.png,41
3111,.\train\00041\00087_00001.png,41
3112,.\train\00041\00087_00002.png,41
3113,.\train\00041\00088_00000.png,41
3114,.\train\00041\00088_00001.png,41
3115,.\train\00041\00088_00002.png,41
3116,.\train\00041\00089_00000.png,41
3117,.\train\00041\00089_00001.png,41
3118,.\train\00041\00089_00002.png,41
3119,.\train\00041\00104_00000.png,41
3120,.\train\00041\00104_00001.png,41
3121,.\train\00041\00104_00002.png,41
3122,.\train\00041\00105_00000.png,41
3123,.\train\00041\00105_00001.png,41
3124,.\train\00041\00105_00002.png,41
3125,.\train\00041\00110_00000.png,41
3126,.\train\00041\00110_00001.png,41
3127,.\train\00041\00110_00002.png,41
3128,.\train\00041\00120_00000.png,41
3129,.\train\00041\00120_00001.png,41
3130,.\train\00041\00120_00002.png,41
3131,.\train\00041\00122_00000.png,41
3132,.\train\00041\00122_00001.png,41
3133,.\train\00041\00122_00002.png,41
3134,.\train\00041\00124_00000.png,41
3135,.\train\00041\00124_00001.png,41
3136,.\train\00041\00124_00002.png,41
3137,.\train\00041\00717_00000.png,41
3138,.\train\00041\00717_00001.png,41
3139,.\train\00041\00717_00002.png,41
3140,.\train\00041\00721_00000.png,41
3141,.\train\00041\00721_00001.png,41
3142,.\train\00041\00721_00002.png,41
3143,.\train\00041\00889_00000.png,41
3144,.\train\00041\00889_00001.png,41
3145,.\train\00041\00889_00002.png,41
3146,.\train\00041\00986_00000.png,41
3147,.\train\00041\00986_00001.png,41
3148,.\train\00041\00989_00000.png,41
3149,.\train\00041\00989_00001.png,41
3150,.\train\00041\00989_00002.png,41
3151,.\train\00041\00991_00000.png,41
3152,.\train\00041\00991_00001.png,41
3153,.\train\00041\00991_00002.png,41
3154,.\train\00041\00996_00000.png,41
3155,.\train\00041\00996_00001.png,41
3156,.\train\00041\00996_00002.png,41
3157,.\train\00041\00999_00000.png,41
3158,.\train\00041\00999_00001.png,41
3159,.\train\00041\00999_00002.png,41
3160,.\train\00041\01016_00000.png,41
3161,.\train\00041\01016_00001.png,41
3162,.\train\00041\01016_00002.png,41
3163,.\train\00041\01017_00000.png,41
3164,.\train\00041\01017_00001.png,41
3165,.\train\00041\01017_00002.png,41
3166,.\train\00041\01040_00000.png,41
3167,.\train\00041\01040_00001.png,41
3168,.\train\00041\01040_00002.png,41
3169,.\train\00041\01078_00000.png,41
3170,.\train\00041\01078_00001.png,41
3171,.\train\00041\01079_00000.png,41
3172,.\train\00041\01079_00001.png,41
3173,.\train\00041\01079_00002.png,41
3174,.\train\00041\01144_00000.png,41
3175,.\train\00041\01144_00001.png,41
3176,.\train\00041\01144_00002.png,41
3177,.\train\00041\01148_00000.png,41
3178,.\train\00041\01148_00001.png,41
3179,.\train\00041\01148_00002.png,41
3180,.\train\00041\01149_00000.png,41
3181,.\train\00041\01149_00001.png,41
3182,.\train\00041\01149_00002.png,41
3183,.\train\00041\01291_00000.png,41
3184,.\train\00041\01291_00001.png,41
3185,.\train\00041\01291_00002.png,41
3186,.\train\00041\01298_00000.png,41
3187,.\train\00041\01298_00001.png,41
3188,.\train\00041\01298_00002.png,41
3189,.\train\00041\01301_00000.png,41
3190,.\train\00041\01301_00001.png,41
3191,.\train\00041\01301_00002.png,41
3192,.\train\00041\01369_00000.png,41
3193,.\train\00041\01369_00001.png,41
3194,.\train\00041\01369_00002.png,41
3195,.\train\00041\01370_00000.png,41
3196,.\train\00041\01370_00001.png,41
3197,.\train\00041\01370_00002.png,41
3198,.\train\00041\01371_00000.png,41
3199,.\train\00041\01371_00001.png,41
3200,.\train\00041\01371_00002.png,41
3201,.\train\00041\01374_00000.png,41
3202,.\train\00041\01374_00001.png,41
3203,.\train\00041\01376_00000.png,41
3204,.\train\00041\01376_00001.png,41
3205,.\train\00041\01376_00002.png,41
3206,.\train\00041\01396_00000.png,41
3207,.\train\00041\01396_00001.png,41
3208,.\train\00041\01401_00000.png,41
3209,.\train\00041\01401_00001.png,41
3210,.\train\00041\01401_00002.png,41
3211,.\train\00041\01405_00000.png,41
3212,.\train\00041\01422_00000.png,41
3213,.\train\00041\01422_00001.png,41
3214,.\train\00041\01422_00002.png,41
3215,.\train\00041\01427_00000.png,41
3216,.\train\00041\01427_00001.png,41
3217,.\train\00041\01427_00002.png,41
3218,.\train\00041\01434_00000.png,41
3219,.\train\00041\01434_00001.png,41
3220,.\train\00041\01436_00000.png,41
3221,.\train\00041\01436_00001.png,41
3222,.\train\00041\01436_00002.png,41
3223,.\train\00041\01449_00000.png,41
3224,.\train\00041\01449_00001.png,41
3225,.\train\00041\01491_00000.png,41
3226,.\train\00041\01491_00001.png,41
3227,.\train\00041\01491_00002.png,41
3228,.\train\00041\01545_00000.png,41
3229,.\train\00041\01545_00001.png,41
3230,.\train\00041\01545_00002.png,41
3231,.\train\00041\01599_00000.png,41
3232,.\train\00041\01599_00001.png,41
3233,.\train\00041\01599_00002.png,41
3234,.\train\00041\01602_00000.png,41
3235,.\train\00041\01602_00001.png,41
3236,.\train\00041\01602_00002.png,41
3237,.\train\00041\01610_00000.png,41
3238,.\train\00041\01610_00001.png,41
3239,.\train\00041\01610_00002.png,41
3240,.\train\00041\01672_00000.png,41
3241,.\train\00041\01672_00001.png,41
3242,.\train\00041\01672_00002.png,41
3243,.\train\00041\01778_00000.png,41
3244,.\train\00041\01778_00001.png,41
3245,.\train\00041\01778_00002.png,41
3246,.\train\00041\01781_00000.png,41
3247,.\train\00041\01781_00001.png,41
3248,.\train\00041\01781_00002.png,41
3249,.\train\00041\01787_00000.png,41
3250,.\train\00041\01787_00001.png,41
3251,.\train\00041\01787_00002.png,41
3252,.\train\00042\00070_00000.png,42
3253,.\train\00042\00070_00001.png,42
3254,.\train\00042\00070_00002.png,42
3255,.\train\00042\00074_00000.png,42
3256,.\train\00042\00074_00001.png,42
3257,.\train\00042\00074_00002.png,42
3258,.\train\00042\00076_00000.png,42
3259,.\train\00042\00076_00001.png,42
3260,.\train\00042\00076_00002.png,42
3261,.\train\00042\00515_00000.png,42
3262,.\train\00042\00515_00001.png,42
3263,.\train\00042\00515_00002.png,42
3264,.\train\00042\00875_00000.png,42
3265,.\train\00042\00875_00001.png,42
3266,.\train\00042\00875_00002.png,42
3267,.\train\00042\00879_00000.png,42
3268,.\train\00042\01093_00000.png,42
3269,.\train\00042\01093_00001.png,42
3270,.\train\00042\01093_00002.png,42
3271,.\train\00042\01095_00000.png,42
3272,.\train\00042\01166_00000.png,42
3273,.\train\00042\01166_00001.png,42
3274,.\train\00042\01166_00002.png,42
3275,.\train\00042\01582_00000.png,42
3276,.\train\00042\01582_00001.png,42
3277,.\train\00042\01582_00002.png,42
3278,.\train\00042\01730_00000.png,42
3279,.\train\00042\01730_00001.png,42
3280,.\train\00042\01730_00002.png,42
3281,.\train\00042\01732_00000.png,42
3282,.\train\00042\01732_00001.png,42
3283,.\train\00042\01732_00002.png,42
3284,.\train\00042\01736_00000.png,42
3285,.\train\00042\01736_00001.png,42
3286,.\train\00042\01736_00002.png,42
3287,.\train\00043\00071_00000.png,43
3288,.\train\00043\00071_00001.png,43
3289,.\train\00043\00071_00002.png,43
3290,.\train\00043\00073_00000.png,43
3291,.\train\00043\00073_00001.png,43
3292,.\train\00043\00073_00002.png,43
3293,.\train\00043\00865_00000.png,43
3294,.\train\00043\00865_00001.png,43
3295,.\train\00043\00865_00002.png,43
3296,.\train\00043\00873_00000.png,43
3297,.\train\00043\00873_00001.png,43
3298,.\train\00043\00873_00002.png,43
3299,.\train\00043\00878_00000.png,43
3300,.\train\00043\00878_00001.png,43
3301,.\train\00043\00878_00002.png,43
3302,.\train\00043\01094_00000.png,43
3303,.\train\00043\01094_00001.png,43
3304,.\train\00043\01094_00002.png,43
3305,.\train\00043\01164_00000.png,43
3306,.\train\00043\01164_00001.png,43
3307,.\train\00043\01164_00002.png,43
3308,.\train\00043\01589_00000.png,43
3309,.\train\00043\01589_00001.png,43
3310,.\train\00043\01589_00002.png,43
3311,.\train\00043\01733_00000.png,43
3312,.\train\00043\01733_00001.png,43
3313,.\train\00043\01733_00002.png,43
3314,.\train\00043\01735_00000.png,43
3315,.\train\00043\01735_00001.png,43
3316,.\train\00043\01735_00002.png,43
3317,.\train\00044\00161_00000.png,44
3318,.\train\00044\00161_00001.png,44
3319,.\train\00044\00161_00002.png,44
3320,.\train\00044\00228_00000.png,44
3321,.\train\00044\00228_00001.png,44
3322,.\train\00044\00228_00002.png,44
3323,.\train\00044\00234_00000.png,44
3324,.\train\00044\00234_00001.png,44
3325,.\train\00044\00234_00002.png,44
3326,.\train\00044\00289_00000.png,44
3327,.\train\00044\00289_00001.png,44
3328,.\train\00044\00289_00002.png,44
3329,.\train\00044\00331_00000.png,44
3330,.\train\00044\00331_00001.png,44
3331,.\train\00044\00331_00002.png,44
3332,.\train\00044\01597_00000.png,44
3333,.\train\00044\01597_00001.png,44
3334,.\train\00044\01597_00002.png,44
3335,.\train\00044\01754_00000.png,44
3336,.\train\00044\01754_00001.png,44
3337,.\train\00044\01754_00002.png,44
3338,.\train\00044\01756_00000.png,44
3339,.\train\00044\01756_00001.png,44
3340,.\train\00044\01756_00002.png,44
3341,.\train\00044\01837_00000.png,44
3342,.\train\00044\01837_00001.png,44
3343,.\train\00044\01837_00002.png,44
3344,.\train\00044\01856_00000.png,44
3345,.\train\00044\01856_00001.png,44
3346,.\train\00044\01856_00002.png,44
3347,.\train\00044\01860_00000.png,44
3348,.\train\00044\01860_00001.png,44
3349,.\train\00044\01860_00002.png,44
3350,.\train\00044\01866_00000.png,44
3351,.\train\00044\01866_00001.png,44
3352,.\train\00044\01866_00002.png,44
3353,.\train\00044\01926_00000.png,44
3354,.\train\00044\01926_00001.png,44
3355,.\train\00044\01926_00002.png,44
3356,.\train\00044\01966_00000.png,44
3357,.\train\00044\01966_00001.png,44
3358,.\train\00044\01966_00002.png,44
3359,.\train\00044\01967_00000.png,44
3360,.\train\00044\01967_00001.png,44
3361,.\train\00044\01967_00002.png,44
3362,.\train\00044\01969_00000.png,44
3363,.\train\00044\01969_00001.png,44
3364,.\train\00044\01969_00002.png,44
3365,.\train\00045\00012_00000.png,45
3366,.\train\00045\00012_00001.png,45
3367,.\train\00045\00012_00002.png,45
3368,.\train\00045\00033_00000.png,45
3369,.\train\00045\00033_00001.png,45
3370,.\train\00045\00033_00002.png,45
3371,.\train\00045\00035_00000.png,45
3372,.\train\00045\00035_00001.png,45
3373,.\train\00045\00035_00002.png,45
3374,.\train\00045\00036_00000.png,45
3375,.\train\00045\00036_00001.png,45
3376,.\train\00045\00036_00002.png,45
3377,.\train\00045\00129_00000.png,45
3378,.\train\00045\00129_00001.png,45
3379,.\train\00045\00129_00002.png,45
3380,.\train\00045\00318_00000.png,45
3381,.\train\00045\00318_00001.png,45
3382,.\train\00045\00318_00002.png,45
3383,.\train\00045\00321_00000.png,45
3384,.\train\00045\00321_00001.png,45
3385,.\train\00045\00321_00002.png,45
3386,.\train\00045\00451_00000.png,45
3387,.\train\00045\00451_00001.png,45
3388,.\train\00045\00451_00002.png,45
3389,.\train\00045\00477_00000.png,45
3390,.\train\00045\00477_00001.png,45
3391,.\train\00045\00477_00002.png,45
3392,.\train\00045\00615_00000.png,45
3393,.\train\00045\00615_00001.png,45
3394,.\train\00045\00615_00002.png,45
3395,.\train\00045\00833_00000.png,45
3396,.\train\00045\00833_00001.png,45
3397,.\train\00045\00833_00002.png,45
3398,.\train\00045\00995_00000.png,45
3399,.\train\00045\00995_00001.png,45
3400,.\train\00045\01187_00000.png,45
3401,.\train\00045\01187_00001.png,45
3402,.\train\00045\01187_00002.png,45
3403,.\train\00045\01192_00000.png,45
3404,.\train\00045\01192_00001.png,45
3405,.\train\00045\01193_00000.png,45
3406,.\train\00045\01193_00001.png,45
3407,.\train\00045\01193_00002.png,45
3408,.\train\00045\01193_00003.png,45
3409,.\train\00045\01284_00000.png,45
3410,.\train\00045\01284_00001.png,45
3411,.\train\00045\01284_00002.png,45
3412,.\train\00045\01350_00000.png,45
3413,.\train\00045\01350_00001.png,45
3414,.\train\00045\01350_00002.png,45
3415,.\train\00045\01390_00000.png,45
3416,.\train\00045\01390_00001.png,45
3417,.\train\00045\01390_00002.png,45
3418,.\train\00045\01391_00000.png,45
3419,.\train\00045\01391_00001.png,45
3420,.\train\00045\01391_00002.png,45
3421,.\train\00045\01392_00000.png,45
3422,.\train\00045\01392_00001.png,45
3423,.\train\00045\01392_00002.png,45
3424,.\train\00045\01432_00000.png,45
3425,.\train\00045\01432_00001.png,45
3426,.\train\00045\01432_00002.png,45
3427,.\train\00045\01489_00000.png,45
3428,.\train\00045\01489_00001.png,45
3429,.\train\00045\01489_00002.png,45
3430,.\train\00045\01573_00000.png,45
3431,.\train\00045\01573_00001.png,45
3432,.\train\00045\01573_00002.png,45
3433,.\train\00045\01637_00000.png,45
3434,.\train\00045\01637_00001.png,45
3435,.\train\00045\01637_00002.png,45
3436,.\train\00045\01679_00000.png,45
3437,.\train\00045\01679_00001.png,45
3438,.\train\00045\01679_00002.png,45
3439,.\train\00046\00090_00000.png,46
3440,.\train\00046\00090_00001.png,46
3441,.\train\00046\00090_00002.png,46
3442,.\train\00046\00106_00000.png,46
3443,.\train\00046\00106_00001.png,46
3444,.\train\00046\00106_00002.png,46
3445,.\train\00046\00113_00000.png,46
3446,.\train\00046\00113_00001.png,46
3447,.\train\00046\00113_00002.png,46
3448,.\train\00046\00115_00000.png,46
3449,.\train\00046\00115_00001.png,46
3450,.\train\00046\00115_00002.png,46
3451,.\train\00046\00290_00000.png,46
3452,.\train\00046\00290_00001.png,46
3453,.\train\00046\00704_00000.png,46
3454,.\train\00046\00704_00001.png,46
3455,.\train\00046\00704_00002.png,46
3456,.\train\00046\00803_00000.png,46
3457,.\train\00046\00803_00001.png,46
3458,.\train\00046\00803_00002.png,46
3459,.\train\00046\00814_00000.png,46
3460,.\train\00046\00814_00001.png,46
3461,.\train\00046\00814_00002.png,46
3462,.\train\00046\00827_00000.png,46
3463,.\train\00046\00827_00001.png,46
3464,.\train\00046\00827_00002.png,46
3465,.\train\00046\00828_00000.png,46
3466,.\train\00046\00828_00001.png,46
3467,.\train\00046\00828_00002.png,46
3468,.\train\00046\00850_00000.png,46
3469,.\train\00046\00850_00001.png,46
3470,.\train\00046\00850_00002.png,46
3471,.\train\00046\00851_00000.png,46
3472,.\train\00046\01021_00000.png,46
3473,.\train\00046\01021_00001.png,46
3474,.\train\00046\01021_00002.png,46
3475,.\train\00046\01022_00000.png,46
3476,.\train\00046\01022_00001.png,46
3477,.\train\00046\01116_00000.png,46
3478,.\train\00046\01116_00001.png,46
3479,.\train\00046\01116_00002.png,46
3480,.\train\00046\01628_00000.png,46
3481,.\train\00046\01628_00001.png,46
3482,.\train\00046\01628_00002.png,46
3483,.\train\00047\00010_00000.png,47
3484,.\train\00047\00010_00001.png,47
3485,.\train\00047\00010_00002.png,47
3486,.\train\00047\00011_00000.png,47
3487,.\train\00047\00011_00001.png,47
3488,.\train\00047\00011_00002.png,47
3489,.\train\00047\00041_00000.png,47
3490,.\train\00047\00041_00001.png,47
3491,.\train\00047\00041_00002.png,47
3492,.\train\00047\00043_00000.png,47
3493,.\train\00047\00043_00001.png,47
3494,.\train\00047\00043_00002.png,47
3495,.\train\00047\00054_00000.png,47
3496,.\train\00047\00054_00001.png,47
3497,.\train\00047\00054_00002.png,47
3498,.\train\00047\00062_00000.png,47
3499,.\train\00047\00062_00001.png,47
3500,.\train\00047\00062_00002.png,47
3501,.\train\00047\00080_00000.png,47
3502,.\train\00047\00080_00001.png,47
3503,.\train\00047\00080_00002.png,47
3504,.\train\00047\00083_00000.png,47
3505,.\train\00047\00083_00001.png,47
3506,.\train\00047\00083_00002.png,47
3507,.\train\00047\00175_00000.png,47
3508,.\train\00047\00175_00001.png,47
3509,.\train\00047\00175_00002.png,47
3510,.\train\00047\00177_00000.png,47
3511,.\train\00047\00177_00001.png,47
3512,.\train\00047\00177_00002.png,47
3513,.\train\00047\00185_00000.png,47
3514,.\train\00047\00185_00001.png,47
3515,.\train\00047\00185_00002.png,47
3516,.\train\00047\00450_00000.png,47
3517,.\train\00047\00450_00001.png,47
3518,.\train\00047\00450_00002.png,47
3519,.\train\00047\00457_00000.png,47
3520,.\train\00047\00457_00001.png,47
3521,.\train\00047\00457_00002.png,47
3522,.\train\00047\00458_00000.png,47
3523,.\train\00047\00458_00001.png,47
3524,.\train\00047\00458_00002.png,47
3525,.\train\00047\00482_00000.png,47
3526,.\train\00047\00482_00001.png,47
3527,.\train\00047\00482_00002.png,47
3528,.\train\00047\00485_00000.png,47
3529,.\train\00047\00485_00001.png,47
3530,.\train\00047\00485_00002.png,47
3531,.\train\00047\00486_00000.png,47
3532,.\train\00047\00486_00001.png,47
3533,.\train\00047\00486_00002.png,47
3534,.\train\00047\00487_00000.png,47
3535,.\train\00047\00487_00001.png,47
3536,.\train\00047\00487_00002.png,47
3537,.\train\00047\00491_00000.png,47
3538,.\train\00047\00491_00001.png,47
3539,.\train\00047\00491_00002.png,47
3540,.\train\00047\00492_00000.png,47
3541,.\train\00047\00492_00001.png,47
3542,.\train\00047\00492_00002.png,47
3543,.\train\00047\00493_00000.png,47
